1403636579.763555527,5115
1403636579.813555479,5401.23
1403636579.863555431,5606.72
1403636579.913555384,5861.53
1403636579.963555574,6042.97
1403636580.013555527,6276.15
1403636580.063555479,6517.14
1403636580.113555431,6723.82
1403636580.163555384,6937.23
1403636580.213555574,7161.71
1403636580.263555527,7381.51
1403636580.313555479,7599.17
1403636580.363555431,7842.06
1403636580.413555384,8059.22
1403636580.463555574,8243.57
1403636580.513555527,8506.1
1403636580.563555479,8720.38
1403636580.613555431,8991.08
1403636580.663555384,9233.69
1403636580.713555574,9451.73
1403636580.763555527,9688.14
1403636580.813555479,9912.6
1403636580.863555431,10104.9
1403636580.913555384,10381.2
1403636580.963555574,10625
1403636581.013555527,10854.6
1403636581.063555479,11069.4
1403636581.113555431,11331.3
1403636581.163555384,11551.9
1403636581.213555574,11775.6
1403636581.263555527,11971.6
1403636581.313555479,12246.8
1403636581.363555431,12442
1403636581.413555384,12680
1403636581.463555574,12942.3
1403636581.513555527,13142.4
1403636581.563555479,13390.2
1403636581.613555431,13622.7
1403636581.663555384,13813.4
1403636581.713555574,14048.2
1403636581.763555527,14323
1403636581.813555479,14554.4
1403636581.863555431,14783.8
1403636581.913555384,14992.1
1403636581.963555574,15276.5
1403636582.013555527,15510.8
1403636582.063555479,15754.2
1403636582.113555431,16009
1403636582.163555384,16236.3
1403636582.213555574,16423.6
1403636582.263555527,16649.6
1403636582.313555479,16941.2
1403636582.363555431,17119.8
1403636582.413555384,17363.6
1403636582.463555574,17599
1403636582.513555527,17791.4
1403636582.563555479,18054.2
1403636582.613555431,18276.1
1403636582.663555384,18497.3
1403636582.713555574,18719.3
1403636582.763555527,18982.3
1403636582.813555479,19200.3
1403636582.863555431,19425.2
1403636582.913555384,19642.6
1403636582.963555574,19875.2
1403636583.013555527,20070.9
1403636583.063555479,20367.5
1403636583.113555431,20591.1
1403636583.163555384,20837.2
1403636583.213555574,21039.8
1403636583.263555527,21319.6
1403636583.313555479,21512.7
1403636583.363555431,21772.3
1403636583.413555384,21967.9
1403636583.463555574,22230.2
1403636583.513555527,22472.3
1403636583.563555479,22690.8
1403636583.613555431,22965.1
1403636583.663555384,23203.8
1403636583.713555574,23435.1
1403636583.763555527,23635
1403636583.813555479,23895
1403636583.863555431,24109.4
1403636583.913555384,24338.8
1403636583.963555574,24565.7
1403636584.013555527,24788.8
1403636584.063555479,25000
1403636584.113555431,25264.8
1403636584.163555384,25487.7
1403636584.213555574,25703.8
1403636584.263555527,25932.9
1403636584.313555479,26126.7
1403636584.363555431,26389.4
1403636584.413555384,26625.9
1403636584.463555574,26845.3
1403636584.513555527,27100.8
1403636584.563555479,27354
1403636584.613555431,27615.2
1403636584.663555384,27803.2
1403636584.713555574,28053.1
1403636584.763555527,28259.5
1403636584.813555479,28497
1403636584.863555431,28756.3
1403636584.913555384,29007.7
1403636584.963555574,29241.6
1403636585.013555527,29481.7
1403636585.063555479,29712.9
1403636585.113555431,29940.8
1403636585.163555384,30173.5
1403636585.213555574,30399.2
1403636585.263555527,30628.5
