1403636579.763555527,3019.01
1403636579.813555479,3239.75
1403636579.863555431,3306.06
1403636579.913555384,3377.42
1403636579.963555574,3465.03
1403636580.013555527,3533.34
1403636580.063555479,3606.64
1403636580.113555431,3697.34
1403636580.163555384,3759.24
1403636580.213555574,3821.2
1403636580.263555527,3916.27
1403636580.313555479,3983.35
1403636580.363555431,4052.58
1403636580.413555384,4167.48
1403636580.463555574,4225.02
1403636580.513555527,4298.74
1403636580.563555479,4390.62
1403636580.613555431,4460.27
1403636580.663555384,4535.81
1403636580.713555574,4639.82
1403636580.763555527,4713.56
1403636580.813555479,4779.07
1403636580.863555431,4885.22
1403636580.913555384,4966.06
1403636580.963555574,5030.53
1403636581.013555527,5155.59
1403636581.063555479,5215.75
1403636581.113555431,5292.04
1403636581.163555384,5383.58
1403636581.213555574,5451.46
1403636581.263555527,5509.99
1403636581.313555479,5625.31
1403636581.363555431,5685.35
1403636581.413555384,5753.04
1403636581.463555574,5852.8
1403636581.513555527,5909.74
1403636581.563555479,5989.87
1403636581.613555431,6133.98
1403636581.663555384,6203.8
1403636581.713555574,6276.17
1403636581.763555527,6392.67
1403636581.813555479,6476.53
1403636581.863555431,6546.55
1403636581.913555384,6639.77
1403636581.963555574,6735.07
1403636582.013555527,6801.17
1403636582.063555479,6892.77
1403636582.113555431,6960.45
1403636582.163555384,7030.35
1403636582.213555574,7122.69
1403636582.263555527,7204.86
1403636582.313555479,7280.69
1403636582.363555431,7386.93
1403636582.413555384,7467.23
1403636582.463555574,7534.57
1403636582.513555527,7643.36
1403636582.563555479,7737.66
1403636582.613555431,7801.59
1403636582.663555384,7889.05
1403636582.713555574,7945.62
1403636582.763555527,8020.35
1403636582.813555479,8125.36
1403636582.863555431,8212.75
1403636582.913555384,8287.36
1403636582.963555574,8396.17
1403636583.013555527,8466
1403636583.063555479,8550.88
1403636583.113555431,8657.77
1403636583.163555384,8748
1403636583.213555574,8806.61
1403636583.263555527,8907.12
1403636583.313555479,8965.19
1403636583.363555431,9039.23
1403636583.413555384,9140.96
1403636583.463555574,9222.53
1403636583.513555527,9291.42
1403636583.563555479,9411.79
1403636583.613555431,9500.24
1403636583.663555384,9571.44
1403636583.713555574,9677.1
1403636583.763555527,9751.88
1403636583.813555479,9861.49
1403636583.863555431,9985.4
1403636583.913555384,10084.3
1403636583.963555574,10158.9
1403636584.013555527,10285.3
1403636584.063555479,10364.3
1403636584.113555431,10447.1
1403636584.163555384,10558.3
1403636584.213555574,10641.4
1403636584.263555527,10716.9
1403636584.313555479,10830.4
1403636584.363555431,10918.6
1403636584.413555384,10984
1403636584.463555574,11075.1
1403636584.513555527,11145.1
1403636584.563555479,11212.5
1403636584.613555431,11323.9
1403636584.663555384,11391.8
1403636584.713555574,11482.9
1403636584.763555527,11571.2
1403636584.813555479,11639.9
1403636584.863555431,11716.3
1403636584.913555384,11797.8
1403636584.963555574,11865
1403636585.013555527,11930.5
1403636585.063555479,12032.2
1403636585.113555431,12118.7
1403636585.163555384,12203.5
1403636585.213555574,12290.9
1403636585.263555527,12401.9
1403636585.313555479,12460.5
1403636585.363555431,12599.6
1403636585.413555384,12679.1
1403636585.463555574,12750.8
1403636585.513555527,12840.7
1403636585.563555479,12910.5
1403636585.613555431,12968.7
1403636585.663555384,13076.6
1403636585.713555574,13143.5
1403636585.763555527,13209.2
1403636585.813555479,13315.9
1403636585.863555431,13412
1403636585.913555384,13532.2
1403636585.963555574,13659
1403636586.013555527,13742.3
1403636586.063555479,13824.3
1403636586.113555431,13932.1
1403636586.163555384,14012.5
1403636586.213555574,14071.8
1403636586.263555527,14186
1403636586.313555479,14288.2
1403636586.363555431,14365.5
1403636586.413555384,14485
1403636586.463555574,14577.6
1403636586.513555527,14644
1403636586.563555479,14738.2
1403636586.613555431,14805.5
1403636586.663555384,14870.5
1403636586.713555574,14992.3
1403636586.763555527,15072.4
1403636586.813555479,15162.2
1403636586.863555431,15266.3
1403636586.913555384,15334.1
1403636586.963555574,15406.5
1403636587.013555527,15496.2
1403636587.063555479,15564.5
1403636587.113555431,15632.1
1403636587.163555384,15718.7
1403636587.213555574,15793.3
1403636587.263555527,15857.4
1403636587.313555479,15972
1403636587.363555431,16042.1
1403636587.413555384,16100.8
1403636587.463555574,16236
1403636587.513555527,16307
1403636587.563555479,16385.8
1403636587.613555431,16487.4
1403636587.663555384,16561.7
1403636587.713555574,16620.1
1403636587.763555527,16721.6
1403636587.813555479,16827.3
1403636587.863555431,16913
1403636587.913555384,16998.1
1403636587.963555574,17064.9
1403636588.013555527,17188.2
1403636588.063555479,17308.5
1403636588.113555431,17416.5
1403636588.163555384,17499.4
1403636588.213555574,17604.5
1403636588.263555527,17685.8
1403636588.313555479,17750.4
1403636588.363555431,17843.8
1403636588.413555384,17910.5
1403636588.463555574,17970
1403636588.513555527,18070.4
1403636588.563555479,18137.4
1403636588.613555431,18204
1403636588.663555384,18292.3
1403636588.713555574,18364.2
1403636588.763555527,18435.4
1403636588.813555479,18522.2
1403636588.863555431,18587.7
1403636588.913555384,18667.1
1403636588.963555574,18757
1403636589.013555527,18814.1
1403636589.063555479,18894.1
1403636589.113555431,18982.4
1403636589.163555384,19052.6
1403636589.213555574,19117.7
1403636589.263555527,19209.9
1403636589.313555479,19277.6
1403636589.363555431,19343.1
1403636589.413555384,19451.4
1403636589.463555574,19560.3
1403636589.513555527,19647.8
1403636589.563555479,19754.4
1403636589.613555431,19836.2
1403636589.663555384,19930.8
1403636589.713555574,20045.3
1403636589.763555527,20139.4
1403636589.813555479,20223.9
1403636589.863555431,20356.4
1403636589.913555384,20458.9
1403636589.963555574,20552.9
1403636590.013555527,20671.8
1403636590.063555479,20812.3
1403636590.113555431,20920.3
1403636590.163555384,21017.2
1403636590.213555574,21085.5
1403636590.263555527,21142.3
1403636590.313555479,21240.4
1403636590.363555431,21334.6
1403636590.413555384,21445.6
1403636590.463555574,21574.7
1403636590.513555527,21659.7
1403636590.563555479,21716.6
1403636590.613555431,21819.8
1403636590.663555384,21882.3
1403636590.713555574,21938.1
1403636590.763555527,22045.1
1403636590.813555479,22115.4
1403636590.863555431,22176.9
1403636590.913555384,22275.6
1403636590.963555574,22336
1403636591.013555527,22408.3
1403636591.063555479,22491.6
1403636591.113555431,22558.1
1403636591.163555384,22624.1
1403636591.213555574,22731.8
1403636591.263555527,22826.5
1403636591.313555479,22904.4
1403636591.363555431,23020
1403636591.413555384,23119.9
1403636591.463555574,23224.2
1403636591.513555527,23319.7
1403636591.563555479,23387.2
1403636591.613555431,23442.7
1403636591.663555384,23582.2
1403636591.713555574,23659.7
1403636591.763555527,23765
1403636591.813555479,23872
1403636591.863555431,23951.9
1403636591.913555384,24015.8
1403636591.963555574,24107.4
1403636592.013555527,24174.6
1403636592.063555479,24241.7
1403636592.113555431,24344.7
1403636592.163555384,24470.7
1403636592.213555574,24582.7
1403636592.263555527,24675.6
1403636592.313555479,24743.7
1403636592.363555431,24811.5
1403636592.413555384,24909.4
1403636592.463555574,25007.3
1403636592.513555527,25091
1403636592.563555479,25212.4
1403636592.613555431,25293.8
1403636592.663555384,25407.4
1403636592.713555574,25517.9
1403636592.763555527,25613.7
1403636592.813555479,25710.1
1403636592.863555431,25834.8
1403636592.913555384,25949.4
1403636592.963555574,26057.8
1403636593.013555527,26164
1403636593.063555479,26261.1
1403636593.113555431,26352.8
1403636593.163555384,26470.1
