0,0,0,0,28.0691991112262,179.10103800643,373.486591016571,489.477609746599,474.577810849062,546.428774548581,456.582408424722,140.296703157571,243.178388946994,163.708490638101,122.463302685646,35.5553183238493,140.423775422825,86.6373094685058,114.585525397267,81.700538005339,36.466410934663,0.0203523830319024,0,0,0,0,0,NaN,NaN,NaN
0,41.8743929930944,720.16916238035,1101.86335272361,1075.57353923322,520.213348945728,277.349184842435,386.23557543058,565.306961484952,592.047482761733,536.354374302195,608.818918976512,373.193014632225,112.147810095556,119.427979220462,126.569925595259,4.44954161279833,4.8182703056957,33.3261206590042,0.165411264248275,0.000151431594755529,0,0.391760858715149,63.8822960042316,66.8175740083773,4.47319363738536,0.0404337354604867,NaN,NaN,NaN
0,0,0,29.7636658430625,270.584205254294,758.634573631172,1063.02013178284,921.712007818871,693.844959007884,365.244086798395,250.271100270309,623.3929843755,208.48461516806,160.454973302941,80.6021268940376,119.763310337909,1.8771796624601,0.000141251827129111,11.2381227049945,60.2337819140991,29.4301912927198,0.00148035472343213,0.00552904093970225,0.00506201489248013,0.000333912154352498,1.71211951924128e-05,0,NaN,NaN,NaN
0,54.3106216756832,866.301007175405,943.380579045703,823.658316486767,860.921367401133,1076.47214841277,723.341794547339,449.640706057042,182.528748272542,338.631304940392,424.94229800493,191.531347654292,288.042109031357,46.9569125591621,55.9752715457829,3.2805482110392,38.2515855680664,0.0247922581729373,0.00653700890749802,10.8690715265172,23.6800283633518,0.00924740935312337,0.0475716758271935,0.0827084416653559,0.036393371927254,0.00490871603976908,NaN,NaN,NaN
0,0,0,0,45.6044745964792,306.113731101316,593.919954914179,477.751895890002,337.874518627773,339.744147141447,384.043203333715,221.532083508504,119.884921782286,149.277841761545,75.0124127244808,121.161753209852,3.87243427268749,4.7270637377398,33.8560561413762,0.0868141905463291,7.54410170492163e-05,0,0.0847309027805021,22.2676060194499,22.1118130525172,0.674806956037553,0,NaN,NaN,NaN
0,0,36.1808910468545,350.142895131048,516.380859206365,193.023125068431,205.687654417765,442.294322907497,513.440014849298,681.80632613542,792.642349990628,474.450580508863,266.053205902108,173.607649108222,78.2926592223762,71.7300036223771,0.946019397225319,2.71364915230864e-10,1.75579254038917,9.6136862714866,5.34700668902184,17.0521440763767,68.5384752618475,50.6747803070868,1.19144046359159e-05,0,0,NaN,NaN,NaN
0,0,87.3601160122181,751.181017580615,999.055339655914,778.218298803368,308.911494036317,457.951304065413,721.022892289183,869.993714965192,513.906078990771,314.920961960551,162.400651626708,22.4456196787441,1.23359880969241,39.757086301826,41.6301385026334,4.53287682515893,38.2165987225241,38.4898537671794,0.107057362547058,0.00104773571504282,0.00079756792260397,0,0,0,0,NaN,NaN,NaN
0,0,0,46.7299087201807,336.920856034921,631.485589192126,631.487498448802,617.874257796881,654.495313138851,400.704400691217,721.662471048055,516.515028080275,251.85643185223,48.9881527199766,35.7833593716487,140.847713893442,1.97808505899803,6.23180702428656e-05,1.20260113083667e-05,0,0,0,0,0,0,0,0,NaN,NaN,NaN
6.74776072583759,1846.99136847795,2642.73850412371,2611.83349936227,1069.34313045341,598.852898534827,450.702625312059,390.415088306272,731.43808129394,826.545923424786,663.77868100281,478.951285750239,164.939072566351,62.1798880648951,124.587767242097,12.0357064251864,46.7405639425504,52.0760417199838,0.0293956335323801,0.0184035776759672,10.8923750495014,23.5441522068384,0.0518918656269721,0.12666217687148,0.222196454948157,0.105057293768994,0.0161089133631322,NaN,NaN,NaN
0,0,0,0,63.0223491708456,313.968442618494,513.366128943293,648.284555260712,679.355608809121,714.14984959717,511.465560732763,175.4417033657,141.573313570427,34.7883003877885,1.04693504890026,57.3126286273882,1.12298277183022,0.0004771258451379,0.000164750064814726,4.91345845006863e-05,0,0,0,0,0.204026844341645,38.0314408045851,25.3786392924947,NaN,NaN,NaN
